id,group,make_decision,market,score,date
13628,1,1,Sacramento,0.75,3/14/21
13629,1,1,Los Angeles,0.95,3/28/21
13630,1,1,San Francisco,0.6,3/25/21
13631,1,0,Sacramento,0.35,3/12/21
13632,0,0,Los Angeles,0.7,3/28/21
13633,0,1,Los Angeles,0.25,3/30/21
13634,0,1,Los Angeles,0.65,3/30/21
13635,1,1,San Francisco,0.85,3/7/21
13636,1,1,San Francisco,0.4,3/6/21
13637,1,0,Los Angeles,0.55,3/7/21
13638,1,0,Sacramento,0.05,3/9/21
13639,1,1,San Francisco,0.7,3/29/21
13640,0,1,Los Angeles,0.4,3/9/21
13641,1,1,Los Angeles,0.7,3/8/21
13642,1,1,Los Angeles,0.9,3/16/21
13643,1,0,San Francisco,0.75,3/3/21
13644,1,0,Los Angeles,0.05,3/18/21
13645,1,1,Los Angeles,0.85,3/24/21
13646,0,1,Los Angeles,0.7,3/10/21
13647,0,1,Los Angeles,0.75,3/9/21
13648,1,1,San Francisco,0.7,3/2/21
13649,0,1,Los Angeles,0.75,3/23/21
13650,1,1,Los Angeles,0.55,3/27/21
13651,1,1,Los Angeles,0.7,3/23/21
13652,0,0,Los Angeles,0.45,3/26/21
13653,1,1,Los Angeles,0.45,3/2/21
13654,0,0,San Francisco,0.5,3/3/21
13655,1,0,Sacramento,0.2,3/28/21
13656,0,0,Los Angeles,0.6,3/4/21
13657,0,0,San Francisco,0.7,3/5/21
13658,1,0,Sacramento,0.95,3/10/21
13659,1,1,Los Angeles,0.8,3/10/21
13660,0,1,Los Angeles,0.7,3/7/21
13661,1,1,Sacramento,0.5,3/24/21
13662,0,0,San Francisco,0.7,3/15/21
13663,1,1,Los Angeles,0.45,3/5/21
13664,0,1,San Francisco,0.45,3/2/21
13665,0,0,San Francisco,0.9,3/3/21
13666,1,1,Los Angeles,0.65,3/21/21
13667,1,0,San Francisco,0.45,3/9/21
13668,1,0,Los Angeles,0.9,3/8/21
13669,0,0,Sacramento,0.15,3/9/21
13670,1,0,Los Angeles,0.6,3/25/21
13671,1,1,Sacramento,0.5,3/4/21
13672,0,1,Los Angeles,0.65,3/1/21
13673,0,1,Los Angeles,0.3,3/7/21
13674,1,1,Los Angeles,0.95,3/4/21
13675,1,1,Sacramento,0.95,3/22/21
13676,1,1,Los Angeles,0.65,3/8/21
13677,1,0,San Francisco,0.05,3/22/21
13678,0,1,Los Angeles,0.95,3/3/21
13679,0,1,Los Angeles,0.85,3/24/21
13680,0,1,Los Angeles,0.65,3/26/21
13681,1,0,Los Angeles,0.3,3/29/21
13682,0,1,Los Angeles,0.7,3/2/21
13683,0,1,Los Angeles,0.85,3/10/21
13684,1,1,San Francisco,0.8,3/4/21
13685,1,1,Los Angeles,0.2,3/4/21
13686,1,0,Sacramento,0.9,3/5/21
13687,1,0,San Francisco,0.85,3/14/21
13688,1,1,Los Angeles,0.5,3/2/21
13689,1,0,Los Angeles,0.45,3/3/21
13690,0,1,San Francisco,0.7,3/25/21
13691,0,1,Sacramento,0.45,3/23/21
13692,0,0,San Francisco,0.65,3/19/21
13693,0,1,Los Angeles,0.75,3/29/21
13694,0,1,Los Angeles,0.9,3/1/21
13695,0,1,Los Angeles,0.15,3/12/21
13696,0,1,Sacramento,0.6,3/4/21
13697,0,1,Los Angeles,0.75,3/18/21
13698,0,1,Los Angeles,0.1,3/3/21
13699,0,1,Los Angeles,0.85,3/8/21
13700,0,1,Los Angeles,0.8,3/24/21
13701,0,0,Los Angeles,0.25,3/7/21
13702,0,1,Los Angeles,0.55,3/1/21
13703,1,1,Los Angeles,0.8,3/15/21
13704,0,0,Los Angeles,0.45,3/7/21
13705,1,0,Los Angeles,0.15,3/15/21
13706,0,1,San Francisco,0.1,3/3/21
13707,0,0,San Francisco,0.65,3/25/21
13708,0,0,San Francisco,0.6,3/3/21
13709,1,0,Los Angeles,0.2,3/12/21
13710,0,0,Los Angeles,0.3,3/14/21
13711,1,1,Los Angeles,0.4,3/1/21
13712,0,0,San Francisco,0.7,3/21/21
13713,1,0,San Francisco,0.75,3/27/21
13714,0,0,Los Angeles,0.5,3/14/21
13715,0,1,Los Angeles,0.85,3/28/21
13716,0,1,San Francisco,0.35,3/21/21
13717,0,1,Los Angeles,0.65,3/20/21
13718,0,1,San Francisco,0.7,3/28/21
13719,1,0,Los Angeles,0.5,3/21/21
13720,1,1,Los Angeles,0.6,3/10/21
13721,1,1,Los Angeles,0.3,3/28/21
13722,1,0,Los Angeles,0.7,3/27/21
13723,1,0,San Francisco,0.3,3/1/21
13724,0,1,Los Angeles,0.95,3/5/21
13725,1,1,Los Angeles,0.85,3/19/21
13726,0,0,San Francisco,0.2,3/8/21
13727,1,0,Los Angeles,0.25,3/4/21
13728,1,1,Los Angeles,0.7,3/17/21
13729,0,0,Sacramento,0.2,3/14/21
13730,0,0,Sacramento,0.5,3/24/21
13731,1,0,Los Angeles,0.2,3/30/21
13732,1,0,Los Angeles,0.85,3/9/21
13733,1,0,Sacramento,0.75,3/5/21
13734,1,1,Los Angeles,0.15,3/7/21
13735,0,1,Los Angeles,0.85,3/28/21
13736,1,1,Los Angeles,0.7,3/15/21
13737,0,0,Los Angeles,0.9,3/24/21
13738,1,0,Los Angeles,0.55,3/27/21
13739,0,0,Los Angeles,0.65,3/1/21
13740,0,0,San Francisco,0.65,3/15/21
13741,0,1,Los Angeles,0.35,3/2/21
13742,1,0,San Francisco,0.8,3/13/21
13743,0,0,Los Angeles,0.75,3/13/21
13744,0,0,Los Angeles,0.3,3/26/21
13745,1,1,Los Angeles,0.8,3/25/21
13746,0,1,Los Angeles,0.65,3/4/21
13747,1,1,Los Angeles,0.75,3/25/21
13748,1,0,San Francisco,0.2,3/14/21
13749,0,1,Los Angeles,0.3,3/25/21
13750,1,1,Los Angeles,0.4,3/26/21
13751,0,1,San Francisco,0.65,3/12/21
13752,1,0,Los Angeles,0.25,3/16/21
13753,1,1,Los Angeles,0.7,3/9/21
13754,0,1,Los Angeles,0.85,3/13/21
13755,1,1,Los Angeles,0.4,3/26/21
13756,1,1,Los Angeles,0.95,3/1/21
13757,1,0,Los Angeles,0.55,3/28/21
13758,1,0,San Francisco,0.8,3/19/21
13759,1,1,Sacramento,0.15,3/4/21
13760,0,1,Los Angeles,0.8,3/24/21
13761,1,1,San Francisco,0.75,3/3/21
13762,0,1,Los Angeles,0.95,3/27/21
13763,1,0,San Francisco,0.1,3/22/21
13764,1,1,Los Angeles,0.8,3/17/21
13765,1,1,San Francisco,0.4,3/30/21
13766,1,1,Los Angeles,0.1,3/29/21
13767,0,1,Los Angeles,0.8,3/18/21
13768,0,0,Los Angeles,0.85,3/21/21
13769,0,1,Los Angeles,0.85,3/9/21
13770,0,1,Los Angeles,0.65,3/14/21
13771,1,0,Los Angeles,0.15,3/9/21
13772,0,0,Los Angeles,0.75,3/8/21
13773,1,0,San Francisco,0.95,3/22/21
13774,1,1,San Francisco,0.6,3/1/21
13775,0,0,San Francisco,0.75,3/6/21
13776,1,0,Los Angeles,0.5,3/25/21
13777,0,0,San Francisco,0.6,3/18/21
13778,1,1,Los Angeles,0.55,3/20/21
13779,0,1,San Francisco,0.45,3/13/21
13780,1,0,Los Angeles,0.65,3/5/21
13781,1,1,Los Angeles,0.85,3/30/21
13782,1,0,Los Angeles,0.4,3/22/21
13783,0,1,San Francisco,0.45,3/14/21
13784,0,1,Los Angeles,0.8,3/25/21
13785,0,1,San Francisco,0.55,3/4/21
13786,1,0,Los Angeles,0.75,3/3/21
13787,0,0,San Francisco,0.1,3/20/21
13788,0,0,San Francisco,0.1,3/24/21
13789,0,1,Los Angeles,0.15,3/7/21
13790,0,1,Los Angeles,0.35,3/27/21
13791,0,1,Los Angeles,0.35,3/1/21
13792,1,1,Los Angeles,0.6,3/24/21
13793,0,1,San Francisco,0.6,3/24/21
13794,0,1,Los Angeles,0.8,3/5/21
13795,1,1,Los Angeles,0.85,3/2/21
13796,0,0,Los Angeles,0.9,3/4/21
13797,1,1,Los Angeles,0.5,3/13/21
13798,0,1,Los Angeles,0.85,3/2/21
13799,0,0,San Francisco,0.35,3/12/21
13800,0,1,Los Angeles,0.75,3/15/21
13801,1,1,Los Angeles,0.6,3/5/21
13802,1,1,Los Angeles,0.2,3/14/21
13803,1,0,San Francisco,0.95,3/12/21
13804,0,1,Sacramento,0.85,3/17/21
13805,0,1,Los Angeles,0.8,3/29/21
13806,0,1,Los Angeles,0.75,3/19/21
13807,0,0,Los Angeles,0.4,3/18/21
13808,0,0,San Francisco,0.7,3/28/21
13809,0,1,Los Angeles,0.55,3/5/21
13810,1,1,San Francisco,0.55,3/20/21
13811,0,1,Los Angeles,0.65,3/3/21
13812,1,0,Los Angeles,0.05,3/13/21
13813,0,1,San Francisco,0.9,3/18/21
13814,1,1,Los Angeles,0.65,3/7/21
13815,0,1,Los Angeles,0.75,3/6/21
13816,1,0,Los Angeles,0.35,3/21/21
13817,0,1,Los Angeles,0.85,3/26/21
13818,1,0,San Francisco,0.95,3/3/21
13819,1,0,Sacramento,0.85,3/22/21
13820,0,1,Los Angeles,0.25,3/14/21
13821,0,1,Sacramento,0.15,3/1/21
13822,0,1,Los Angeles,0.55,3/17/21
13823,0,1,Los Angeles,0.05,3/25/21
13824,0,1,Los Angeles,0.6,3/7/21
13825,0,1,Los Angeles,0.85,3/3/21
13826,0,0,San Francisco,0.7,3/30/21
13827,1,1,Los Angeles,0.4,3/30/21
13828,1,1,San Francisco,0.4,3/5/21
13829,1,0,San Francisco,0.85,3/12/21
13830,0,1,Sacramento,0.4,3/17/21
13831,0,1,Los Angeles,0.85,3/28/21
13832,1,1,San Francisco,0.25,3/17/21
13833,1,0,San Francisco,0.05,3/5/21
13834,0,0,Sacramento,0.1,3/15/21
13835,1,1,Los Angeles,0.7,3/20/21
13836,0,1,Los Angeles,0.9,3/28/21
13837,1,1,Los Angeles,0.8,3/3/21
13838,0,1,San Francisco,0.25,3/15/21
13839,0,0,Los Angeles,0.7,3/10/21
13840,0,0,San Francisco,0.85,3/7/21
13841,1,1,Los Angeles,0.65,3/9/21
13842,1,1,Los Angeles,0.95,3/25/21
13843,1,1,Los Angeles,0.8,3/15/21
13844,1,1,Los Angeles,0.8,3/25/21
13845,0,0,Los Angeles,0.2,3/26/21
13846,1,1,Los Angeles,0.9,3/20/21
13847,1,1,Los Angeles,0.8,3/10/21
13848,0,1,San Francisco,0.35,3/4/21
13849,0,1,Los Angeles,0.65,3/27/21
13850,0,1,San Francisco,0.95,3/6/21
13851,0,1,San Francisco,0.9,3/23/21
13852,1,1,Los Angeles,0.6,3/23/21
13853,0,0,Los Angeles,0.4,3/12/21
13854,1,1,Los Angeles,0.15,3/21/21
13855,1,0,Sacramento,0.6,3/3/21
13856,1,0,Los Angeles,0.85,3/23/21
13857,0,0,Los Angeles,0.7,3/12/21
13858,0,1,Los Angeles,0.9,3/7/21
13859,1,0,Sacramento,0.3,3/26/21
13860,0,1,Los Angeles,0.65,3/1/21
13861,1,1,Sacramento,0.55,3/23/21
13862,0,1,San Francisco,0.3,3/17/21
13863,1,0,San Francisco,0.9,3/3/21
13864,1,1,Sacramento,0.65,3/29/21
13865,1,0,Los Angeles,0.65,3/14/21
13866,0,0,San Francisco,0.25,3/23/21
13867,1,1,Los Angeles,0.9,3/13/21
13868,1,0,Los Angeles,0.3,3/3/21
13869,0,0,Los Angeles,0.7,3/14/21
13870,0,0,San Francisco,0.05,3/5/21
13871,0,1,San Francisco,0.5,3/14/21
13872,1,1,San Francisco,0.6,3/8/21
13873,0,0,Los Angeles,0.15,3/22/21
13874,1,0,San Francisco,0.95,3/20/21
13875,0,0,San Francisco,0.55,3/30/21
13876,0,1,Los Angeles,0.05,3/20/21
13877,0,1,Los Angeles,0.1,3/3/21
13878,0,0,Sacramento,0.1,3/28/21
13879,0,1,San Francisco,0.3,3/23/21
13880,0,1,San Francisco,0.25,3/15/21
13881,1,0,Sacramento,0.2,3/4/21
13882,0,1,Los Angeles,0.4,3/12/21
13883,1,1,Los Angeles,0.8,3/5/21
13884,1,1,Los Angeles,0.7,3/8/21
13885,1,1,Los Angeles,0.65,3/25/21
13886,0,1,Sacramento,0.4,3/15/21
13887,0,0,Los Angeles,0.9,3/14/21
13888,1,1,San Francisco,0.1,3/19/21
13889,0,0,San Francisco,0.9,3/18/21
13890,1,1,Los Angeles,0.2,3/17/21
13891,0,1,Los Angeles,0.35,3/6/21
13892,0,1,Los Angeles,0.75,3/6/21
13893,0,1,Los Angeles,0.65,3/25/21
13894,0,0,San Francisco,0.5,3/14/21
13895,0,0,San Francisco,0.65,3/15/21
13896,0,0,Los Angeles,0.6,3/26/21
13897,1,1,Los Angeles,0.75,3/20/21
13898,1,0,Los Angeles,0.4,3/6/21
13899,1,1,Los Angeles,0.7,3/18/21
13900,0,0,Los Angeles,0.65,3/14/21
13901,1,1,Los Angeles,0.95,3/13/21
13902,0,0,San Francisco,0.3,3/16/21
13903,1,0,San Francisco,0.75,3/23/21
13904,1,0,San Francisco,0.55,3/26/21
13905,1,1,Sacramento,0.75,3/17/21
13906,1,0,San Francisco,0.55,3/3/21
13907,1,1,Los Angeles,0.05,3/27/21
13908,0,1,Los Angeles,0.85,3/8/21
13909,1,1,San Francisco,0.5,3/23/21
13910,1,1,San Francisco,0.55,3/3/21
13911,0,1,Los Angeles,0.1,3/16/21
13912,1,0,Los Angeles,0.95,3/19/21
13913,1,1,Sacramento,0.25,3/14/21
13914,1,1,Los Angeles,0.8,3/22/21
13915,1,1,Los Angeles,0.95,3/3/21
13916,0,1,San Francisco,0.9,3/15/21
13917,1,1,Los Angeles,0.4,3/25/21
13918,1,1,San Francisco,0.3,3/24/21
13919,0,1,San Francisco,0.2,3/25/21
13920,1,1,San Francisco,0.75,3/10/21
13921,0,1,Los Angeles,0.85,3/3/21
13922,0,1,Los Angeles,0.9,3/27/21
13923,1,0,San Francisco,0.1,3/7/21
13924,0,0,San Francisco,0.8,3/5/21
13925,0,0,Los Angeles,0.1,3/25/21
13926,1,0,San Francisco,0.5,3/1/21
13927,0,1,San Francisco,0.55,3/28/21
13928,1,1,San Francisco,0.55,3/5/21
13929,0,1,Los Angeles,0.9,3/14/21
13930,1,0,Los Angeles,0.7,3/9/21
13931,1,1,San Francisco,0.4,3/19/21
13932,0,0,San Francisco,0.65,3/9/21
13933,0,1,Los Angeles,0.4,3/19/21
13934,1,0,San Francisco,0.8,3/26/21
13935,0,0,Sacramento,0.7,3/3/21
13936,1,0,Sacramento,0.6,3/7/21
13937,1,0,Los Angeles,0.9,3/10/21
13938,1,1,San Francisco,0.3,3/24/21
13939,1,1,San Francisco,0.5,3/13/21
13940,1,0,Sacramento,0.05,3/22/21
13941,1,1,Los Angeles,0.1,3/14/21
13942,1,1,Los Angeles,0.8,3/9/21
13943,1,1,Los Angeles,0.55,3/4/21
13944,1,0,San Francisco,0.3,3/3/21
13945,1,1,San Francisco,0.6,3/12/21
13946,0,1,San Francisco,0.65,3/14/21
13947,0,1,Los Angeles,0.45,3/16/21
13948,0,1,Los Angeles,0.05,3/3/21
13949,0,1,Los Angeles,0.2,3/12/21
13950,1,0,Los Angeles,0.65,3/14/21
13951,0,1,Los Angeles,0.45,3/2/21
13952,0,0,San Francisco,0.85,3/12/21
13953,0,1,Los Angeles,0.6,3/20/21
13954,0,1,Los Angeles,0.95,3/3/21
13955,1,1,Los Angeles,0.25,3/24/21
13956,1,0,San Francisco,0.4,3/3/21
13957,0,1,San Francisco,0.55,3/3/21
13958,0,1,Los Angeles,0.4,3/9/21
13959,0,1,Los Angeles,0.4,3/27/21
13960,1,1,San Francisco,0.8,3/16/21
13961,0,0,Los Angeles,0.45,3/19/21
13962,0,1,Los Angeles,0.65,3/22/21
13963,0,1,San Francisco,0.9,3/23/21
13964,1,0,Sacramento,0.75,3/10/21
13965,0,1,Los Angeles,0.75,3/18/21
13966,1,0,Los Angeles,0.3,3/12/21
13967,1,0,Los Angeles,0.15,3/14/21
13968,0,1,Los Angeles,0.55,3/9/21
13969,1,0,Sacramento,0.75,3/3/21
13970,1,0,Los Angeles,0.6,3/13/21
13971,0,1,Los Angeles,0.9,3/5/21
13972,0,0,Los Angeles,0.45,3/6/21
13973,1,0,Los Angeles,0.85,3/16/21
13974,0,1,Los Angeles,0.5,3/2/21
13975,0,1,Los Angeles,0.75,3/20/21
13976,1,0,San Francisco,0.75,3/19/21
13977,0,0,Sacramento,0.05,3/9/21
13978,1,1,Los Angeles,0.9,3/14/21
13979,1,0,San Francisco,0.7,3/6/21
13980,1,1,Sacramento,0.65,3/23/21
13981,1,1,Los Angeles,0.85,3/23/21
13982,1,1,Los Angeles,0.3,3/3/21
13983,1,1,Los Angeles,0.15,3/4/21
13984,0,1,Los Angeles,0.8,3/30/21
13985,1,0,Los Angeles,0.6,3/24/21
13986,1,1,San Francisco,0.05,3/21/21
13987,0,0,Los Angeles,0.45,3/15/21
13988,0,1,Los Angeles,0.3,3/30/21
13989,0,0,San Francisco,0.05,3/29/21
13990,0,1,Los Angeles,0.55,3/25/21
13991,0,0,San Francisco,0.7,3/7/21
13992,0,1,Los Angeles,0.35,3/6/21
13993,1,0,San Francisco,0.7,3/12/21
13994,1,0,Sacramento,0.9,3/28/21
13995,0,1,Los Angeles,0.95,3/30/21
13996,1,1,Los Angeles,0.5,3/7/21
13997,1,1,San Francisco,0.7,3/10/21
13998,0,0,Los Angeles,0.75,3/18/21
13999,1,1,Los Angeles,0.7,3/17/21
14000,0,1,Los Angeles,0.3,3/16/21
14001,1,1,Los Angeles,0.8,3/22/21
14002,0,0,Los Angeles,0.7,3/17/21
14003,1,0,San Francisco,0.9,3/14/21
14004,0,1,Los Angeles,0.6,3/13/21
14005,1,1,San Francisco,0.6,3/26/21
14006,0,1,Los Angeles,0.35,3/24/21
14007,0,1,Los Angeles,0.55,3/9/21
14008,0,0,Sacramento,0.6,3/3/21
14009,0,0,Sacramento,0.2,3/6/21
14010,1,1,Los Angeles,0.85,3/29/21
14011,1,0,Los Angeles,0.7,3/23/21
14012,1,1,San Francisco,0.3,3/4/21
14013,0,1,San Francisco,0.75,3/9/21
14014,0,1,Los Angeles,0.85,3/4/21
14015,1,1,San Francisco,0.15,3/14/21
14016,1,1,Los Angeles,0.15,3/9/21
14017,0,1,San Francisco,0.85,3/14/21
14018,0,0,San Francisco,0.55,3/17/21
14019,0,1,San Francisco,0.7,3/25/21
14020,0,1,Los Angeles,0.9,3/26/21
14021,0,1,Los Angeles,0.45,3/18/21
14022,0,1,Los Angeles,0.85,3/27/21
14023,1,0,Los Angeles,0.7,3/22/21
14024,1,0,Sacramento,0.9,3/1/21
14025,0,1,Sacramento,0.5,3/6/21
14026,0,1,Los Angeles,0.95,3/27/21
14027,0,0,Los Angeles,0.05,3/13/21
14028,0,0,San Francisco,0.95,3/27/21
14029,1,1,Los Angeles,0.4,3/15/21
14030,0,0,San Francisco,0.75,3/12/21
14031,0,0,San Francisco,0.85,3/3/21
14032,1,1,Sacramento,0.6,3/15/21
14033,0,0,Los Angeles,0.9,3/16/21
14034,0,0,Sacramento,0.8,3/22/21
14035,0,1,Sacramento,0.5,3/10/21
14036,0,0,Los Angeles,0.9,3/9/21
14037,0,1,Los Angeles,0.4,3/16/21
14038,0,1,San Francisco,0.7,3/20/21
14039,0,1,San Francisco,0.75,3/1/21
14040,1,0,Los Angeles,0.6,3/23/21
14041,1,1,Los Angeles,0.55,3/21/21
14042,1,0,San Francisco,0.1,3/2/21
14043,0,1,San Francisco,0.45,3/20/21
14044,1,0,Los Angeles,0.65,3/4/21
14045,1,1,Los Angeles,0.25,3/3/21
14046,0,1,Los Angeles,0.45,3/26/21
14047,1,0,San Francisco,0.65,3/24/21
14048,1,0,Los Angeles,0.8,3/2/21
14049,1,0,Sacramento,0.55,3/4/21
14050,1,0,Los Angeles,0.3,3/27/21
14051,1,1,Los Angeles,0.95,3/20/21
14052,0,0,Los Angeles,0.95,3/28/21
14053,1,1,San Francisco,0.65,3/1/21
14054,1,0,Sacramento,0.5,3/29/21
14055,0,0,San Francisco,0.8,3/17/21
14056,1,0,Los Angeles,0.6,3/15/21
14057,1,1,Los Angeles,0.6,3/10/21
14058,1,1,Los Angeles,0.25,3/4/21
14059,0,1,Los Angeles,0.75,3/4/21
14060,0,0,San Francisco,0.1,3/10/21
14061,0,1,Los Angeles,0.9,3/2/21
14062,0,0,Los Angeles,0.4,3/20/21
14063,1,1,Los Angeles,0.55,3/24/21
14064,0,1,Los Angeles,0.7,3/10/21
14065,0,1,Los Angeles,0.15,3/22/21
14066,0,1,Los Angeles,0.9,3/2/21
14067,0,1,Los Angeles,0.15,3/18/21
14068,1,1,Los Angeles,0.05,3/24/21
14069,1,1,San Francisco,0.75,3/2/21
14070,0,1,San Francisco,0.75,3/19/21
14071,1,0,San Francisco,0.8,3/27/21
14072,1,0,San Francisco,0.35,3/14/21
14073,0,1,Los Angeles,0.65,3/2/21
14074,1,1,San Francisco,0.95,3/7/21
14075,1,1,Los Angeles,0.55,3/9/21
14076,1,1,San Francisco,0.4,3/12/21
14077,0,0,Sacramento,0.85,3/6/21
14078,1,1,Los Angeles,0.65,3/18/21
14079,1,0,Los Angeles,0.5,3/3/21
14080,1,1,Los Angeles,0.7,3/3/21
14081,0,1,Los Angeles,0.6,3/22/21
14082,0,1,Los Angeles,0.2,3/1/21
14083,1,0,Sacramento,0.65,3/28/21
14084,0,1,Los Angeles,0.95,3/3/21
14085,0,0,San Francisco,0.6,3/3/21
14086,0,0,Los Angeles,0.6,3/26/21
14087,0,1,Los Angeles,0.9,3/4/21
14088,1,1,San Francisco,0.75,3/3/21
14089,0,0,Los Angeles,0.7,3/28/21
14090,0,0,Sacramento,0.05,3/23/21
14091,0,0,Los Angeles,0.45,3/26/21
14092,1,1,Los Angeles,0.05,3/29/21
14093,0,0,Sacramento,0.75,3/27/21
14094,1,0,San Francisco,0.6,3/18/21
14095,1,0,San Francisco,0.25,3/21/21
14096,0,1,Los Angeles,0.6,3/6/21
14097,0,1,Los Angeles,0.4,3/5/21
14098,0,1,San Francisco,0.95,3/29/21
14099,1,1,Los Angeles,0.55,3/21/21
14100,1,1,Los Angeles,0.7,3/2/21
14101,1,0,San Francisco,0.65,3/27/21
14102,1,1,Los Angeles,0.6,3/18/21
14103,1,0,San Francisco,0.5,3/22/21
14104,0,0,Los Angeles,0.15,3/24/21
14105,1,1,Los Angeles,0.65,3/8/21
14106,1,1,Los Angeles,0.8,3/3/21
14107,0,0,Los Angeles,0.75,3/5/21
14108,1,0,San Francisco,0.45,3/7/21
14109,1,1,Los Angeles,0.65,3/22/21
14110,0,0,Los Angeles,0.8,3/17/21
14111,0,1,Los Angeles,0.7,3/26/21
14112,1,0,San Francisco,0.35,3/30/21
14113,0,1,Los Angeles,0.6,3/18/21
14114,0,1,Los Angeles,0.6,3/8/21
14115,0,0,Los Angeles,0.85,3/12/21
14116,0,1,San Francisco,0.55,3/19/21
14117,1,1,San Francisco,0.75,3/22/21
14118,1,0,Los Angeles,0.35,3/9/21
14119,1,0,Los Angeles,0.4,3/29/21
14120,1,0,Los Angeles,0.85,3/16/21
14121,1,1,Los Angeles,0.9,3/5/21
14122,0,1,Los Angeles,0.15,3/28/21
14123,1,1,Los Angeles,0.65,3/14/21
14124,0,1,Los Angeles,0.85,3/21/21
14125,1,1,Los Angeles,0.85,3/6/21
14126,0,1,San Francisco,0.6,3/19/21
14127,1,1,Los Angeles,0.55,3/6/21
14128,0,1,Sacramento,0.8,3/8/21
14129,1,1,Los Angeles,0.45,3/28/21
14130,0,0,Sacramento,0.5,3/13/21
14131,1,1,Los Angeles,0.6,3/30/21
14132,1,1,Los Angeles,0.8,3/6/21
14133,0,1,Los Angeles,0.9,3/27/21
14134,0,0,Sacramento,0.45,3/15/21
14135,0,1,Los Angeles,0.75,3/30/21
14136,1,0,Sacramento,0.1,3/3/21
14137,1,0,Los Angeles,0.15,3/12/21
14138,1,1,Los Angeles,0.55,3/3/21
14139,1,0,San Francisco,0.25,3/3/21
14140,0,1,Los Angeles,0.35,3/17/21
14141,1,0,Los Angeles,0.25,3/3/21
14142,0,0,Sacramento,0.85,3/14/21
14143,1,1,Los Angeles,0.95,3/5/21
14144,0,0,San Francisco,0.4,3/12/21
14145,1,1,Los Angeles,0.2,3/24/21
14146,1,1,Los Angeles,0.5,3/27/21
14147,1,0,San Francisco,0.85,3/1/21
14148,0,0,Los Angeles,0.95,3/10/21
14149,0,1,Los Angeles,0.75,3/21/21
14150,1,1,Los Angeles,0.5,3/22/21
14151,1,0,Los Angeles,0.75,3/19/21
14152,0,1,Los Angeles,0.15,3/22/21
14153,0,1,Los Angeles,0.55,3/24/21
14154,1,0,Sacramento,0.5,3/18/21
14155,1,0,Los Angeles,0.8,3/5/21
14156,0,0,San Francisco,0.25,3/17/21
14157,1,0,San Francisco,0.05,3/15/21
14158,1,0,Los Angeles,0.4,3/14/21
14159,1,0,Sacramento,0.9,3/15/21
14160,0,0,San Francisco,0.6,3/22/21
14161,0,0,San Francisco,0.6,3/10/21
14162,1,1,San Francisco,0.95,3/13/21
14163,1,1,San Francisco,0.2,3/27/21
14164,1,0,San Francisco,0.35,3/9/21
14165,1,1,San Francisco,0.3,3/19/21
14166,0,1,Los Angeles,0.65,3/16/21
14167,0,0,Los Angeles,0.6,3/24/21
14168,1,0,Los Angeles,0.9,3/30/21
14169,1,0,San Francisco,0.7,3/26/21
14170,0,1,San Francisco,0.9,3/3/21
14171,0,1,Los Angeles,0.9,3/7/21
14172,1,1,Los Angeles,0.95,3/1/21
14173,0,0,San Francisco,0.55,3/24/21
14174,1,1,Los Angeles,0.6,3/24/21
14175,0,1,Los Angeles,0.8,3/8/21
14176,0,1,Los Angeles,0.45,3/20/21
14177,1,0,San Francisco,0.45,3/14/21
14178,0,1,San Francisco,0.75,3/14/21
14179,0,0,Los Angeles,0.8,3/23/21
14180,0,1,Los Angeles,0.1,3/3/21
14181,1,0,San Francisco,0.95,3/17/21
14182,1,1,San Francisco,0.4,3/19/21
14183,0,1,Los Angeles,0.8,3/7/21
14184,0,1,Sacramento,0.8,3/22/21
14185,0,1,Los Angeles,0.8,3/26/21
14186,0,1,San Francisco,0.95,3/1/21
14187,1,1,Los Angeles,0.95,3/20/21
14188,0,0,Los Angeles,0.7,3/3/21
14189,1,0,Los Angeles,0.15,3/16/21
14190,1,1,Los Angeles,0.8,3/2/21
14191,0,1,Los Angeles,0.5,3/21/21
14192,0,1,Los Angeles,0.95,3/2/21
14193,0,1,Los Angeles,0.75,3/5/21
14194,0,1,San Francisco,0.65,3/12/21
14195,1,1,Los Angeles,0.75,3/29/21
14196,0,0,Sacramento,0.95,3/15/21
14197,0,1,San Francisco,0.85,3/3/21
14198,0,0,Los Angeles,0.45,3/1/21
14199,0,1,Los Angeles,0.75,3/19/21
14200,1,1,Los Angeles,0.8,3/28/21
14201,1,0,Los Angeles,0.8,3/3/21
14202,0,1,Los Angeles,0.95,3/3/21
14203,1,1,San Francisco,0.25,3/17/21
14204,1,1,Los Angeles,0.85,3/9/21
14205,1,1,Sacramento,0.2,3/5/21
14206,1,1,Los Angeles,0.55,3/18/21
14207,0,1,Los Angeles,0.25,3/15/21
14208,1,1,Los Angeles,0.35,3/27/21
14209,1,1,Los Angeles,0.7,3/9/21
14210,1,0,San Francisco,0.1,3/1/21
14211,0,1,Los Angeles,0.95,3/25/21
14212,0,1,Los Angeles,0.85,3/18/21
14213,0,0,Los Angeles,0.55,3/28/21
14214,1,0,San Francisco,0.6,3/1/21
14215,1,1,Los Angeles,0.85,3/25/21
14216,1,0,San Francisco,0.3,3/17/21
14217,1,1,Los Angeles,0.95,3/24/21
14218,1,0,Los Angeles,0.65,3/25/21
14219,1,1,Los Angeles,0.9,3/2/21
